productCode,marketCountry,signalDate,marketPricePerUnit,currency,source,reliabilityScore,trend,percentageChange
K8003,Malaysia,2025-02-15,1060,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
K8003,Malaysia,2025-03-15,1065,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
K8003,Malaysia,2025-04-15,1045,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
K8003,Malaysia,2025-05-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
K8003,Malaysia,2025-06-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
K8003,Malaysia,2025-07-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
K8003,Malaysia,2025-08-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
K8003,Malaysia,2025-09-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
K8003,Malaysia,2025-10-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
K8003,Malaysia,2025-11-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
K8003,Malaysia,2025-12-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
K8003,Malaysia,2026-01-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
K8003,Malaysia,2026-02-15,1115,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.9
K8003,Malaysia,2026-03-15,1215,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.0
K8003,Malaysia,2026-04-15,1195,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
K8003,Malaysia,2026-05-15,1225,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
K8003,Malaysia,2026-06-15,1265,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
K8003,Malaysia,2026-07-15,1285,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
K8003,Singapore,2025-02-15,1117,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
K8003,Singapore,2025-03-15,1122,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
K8003,Singapore,2025-04-15,1102,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
K8003,Singapore,2025-05-15,1082,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
K8003,Singapore,2025-06-15,1067,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
K8003,Singapore,2025-07-15,1057,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
K8003,Singapore,2025-08-15,1052,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
K8003,Singapore,2025-09-15,1077,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
K8003,Singapore,2025-10-15,1067,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
K8003,Singapore,2025-11-15,1057,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
K8003,Singapore,2025-12-15,1052,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
K8003,Singapore,2026-01-15,1072,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.9
K8003,Singapore,2026-02-15,1172,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.3
K8003,Singapore,2026-03-15,1272,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.5
K8003,Singapore,2026-04-15,1252,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
K8003,Singapore,2026-05-15,1282,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
K8003,Singapore,2026-06-15,1322,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.1
K8003,Singapore,2026-07-15,1342,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
C9001,Vietnam,2025-02-15,1114,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
C9001,Vietnam,2025-03-15,1119,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
C9001,Vietnam,2025-04-15,1099,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Vietnam,2025-05-15,1079,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Vietnam,2025-06-15,1064,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
C9001,Vietnam,2025-07-15,1054,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Vietnam,2025-08-15,1049,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Vietnam,2025-09-15,1074,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
C9001,Vietnam,2025-10-15,1064,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Vietnam,2025-11-15,1054,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Vietnam,2025-12-15,1049,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Vietnam,2026-01-15,1069,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.9
C9001,Vietnam,2026-02-15,1169,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.4
C9001,Vietnam,2026-03-15,1269,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.6
C9001,Vietnam,2026-04-15,1249,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
C9001,Vietnam,2026-05-15,1279,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
C9001,Vietnam,2026-06-15,1319,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.1
C9001,Vietnam,2026-07-15,1339,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
C9001,Indonesia,2025-02-15,1134,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
C9001,Indonesia,2025-03-15,1139,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
C9001,Indonesia,2025-04-15,1119,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Indonesia,2025-05-15,1099,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Indonesia,2025-06-15,1084,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
C9001,Indonesia,2025-07-15,1074,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Indonesia,2025-08-15,1069,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Indonesia,2025-09-15,1094,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
C9001,Indonesia,2025-10-15,1084,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Indonesia,2025-11-15,1074,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Indonesia,2025-12-15,1069,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Indonesia,2026-01-15,1089,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.9
C9001,Indonesia,2026-02-15,1189,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.2
C9001,Indonesia,2026-03-15,1289,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.4
C9001,Indonesia,2026-04-15,1269,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
C9001,Indonesia,2026-05-15,1299,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
C9001,Indonesia,2026-06-15,1339,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.1
C9001,Indonesia,2026-07-15,1359,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
C9001,Thailand,2025-02-15,1107,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
C9001,Thailand,2025-03-15,1112,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
C9001,Thailand,2025-04-15,1092,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Thailand,2025-05-15,1072,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Thailand,2025-06-15,1057,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
C9001,Thailand,2025-07-15,1047,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Thailand,2025-08-15,1042,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Thailand,2025-09-15,1067,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
C9001,Thailand,2025-10-15,1057,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Thailand,2025-11-15,1047,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Thailand,2025-12-15,1042,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Thailand,2026-01-15,1062,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.9
C9001,Thailand,2026-02-15,1162,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.4
C9001,Thailand,2026-03-15,1262,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.6
C9001,Thailand,2026-04-15,1242,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
C9001,Thailand,2026-05-15,1272,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.4
C9001,Thailand,2026-06-15,1312,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.1
C9001,Thailand,2026-07-15,1332,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
C9001,Malaysia,2025-02-15,1085,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
C9001,Malaysia,2025-03-15,1090,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
C9001,Malaysia,2025-04-15,1070,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Malaysia,2025-05-15,1050,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
C9001,Malaysia,2025-06-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
C9001,Malaysia,2025-07-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
C9001,Malaysia,2025-08-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Malaysia,2025-09-15,1045,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
C9001,Malaysia,2025-10-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
C9001,Malaysia,2025-11-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
C9001,Malaysia,2025-12-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Malaysia,2026-01-15,1040,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
C9001,Malaysia,2026-02-15,1140,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.6
C9001,Malaysia,2026-03-15,1240,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.8
C9001,Malaysia,2026-04-15,1220,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
C9001,Malaysia,2026-05-15,1250,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
C9001,Malaysia,2026-06-15,1290,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.2
C9001,Malaysia,2026-07-15,1310,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
C9001,Singapore,2025-02-15,1142,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
C9001,Singapore,2025-03-15,1147,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.4
C9001,Singapore,2025-04-15,1127,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
C9001,Singapore,2025-05-15,1107,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.8
C9001,Singapore,2025-06-15,1092,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.4
C9001,Singapore,2025-07-15,1082,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Singapore,2025-08-15,1077,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Singapore,2025-09-15,1102,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
C9001,Singapore,2025-10-15,1092,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Singapore,2025-11-15,1082,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.9
C9001,Singapore,2025-12-15,1077,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
C9001,Singapore,2026-01-15,1097,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.9
C9001,Singapore,2026-02-15,1197,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.1
C9001,Singapore,2026-03-15,1297,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.4
C9001,Singapore,2026-04-15,1277,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
C9001,Singapore,2026-05-15,1307,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.3
C9001,Singapore,2026-06-15,1347,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.1
C9001,Singapore,2026-07-15,1367,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.5
F7000,Vietnam,2025-02-15,1048,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
F7000,Vietnam,2025-03-15,1053,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
F7000,Vietnam,2025-04-15,1033,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Vietnam,2025-05-15,1013,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Vietnam,2025-06-15,998,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
F7000,Vietnam,2025-07-15,988,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Vietnam,2025-08-15,983,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Vietnam,2025-09-15,1008,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
F7000,Vietnam,2025-10-15,998,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Vietnam,2025-11-15,988,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Vietnam,2025-12-15,983,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Vietnam,2026-01-15,1003,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
F7000,Vietnam,2026-02-15,1103,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.0
F7000,Vietnam,2026-03-15,1203,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.1
F7000,Vietnam,2026-04-15,1183,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
F7000,Vietnam,2026-05-15,1213,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
F7000,Vietnam,2026-06-15,1253,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
F7000,Vietnam,2026-07-15,1273,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
F7000,Indonesia,2025-02-15,1060,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
F7000,Indonesia,2025-03-15,1065,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
F7000,Indonesia,2025-04-15,1045,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Indonesia,2025-05-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Indonesia,2025-06-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
F7000,Indonesia,2025-07-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Indonesia,2025-08-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Indonesia,2025-09-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
F7000,Indonesia,2025-10-15,1010,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Indonesia,2025-11-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Indonesia,2025-12-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Indonesia,2026-01-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
F7000,Indonesia,2026-02-15,1115,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.9
F7000,Indonesia,2026-03-15,1215,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.0
F7000,Indonesia,2026-04-15,1195,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
F7000,Indonesia,2026-05-15,1225,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
F7000,Indonesia,2026-06-15,1265,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
F7000,Indonesia,2026-07-15,1285,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
F7000,Thailand,2025-02-15,1030,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
F7000,Thailand,2025-03-15,1035,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
F7000,Thailand,2025-04-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Thailand,2025-05-15,995,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
F7000,Thailand,2025-06-15,980,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
F7000,Thailand,2025-07-15,970,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Thailand,2025-08-15,965,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Thailand,2025-09-15,990,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
F7000,Thailand,2025-10-15,980,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Thailand,2025-11-15,970,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Thailand,2025-12-15,965,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Thailand,2026-01-15,985,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.1
F7000,Thailand,2026-02-15,1085,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.2
F7000,Thailand,2026-03-15,1185,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.2
F7000,Thailand,2026-04-15,1165,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
F7000,Thailand,2026-05-15,1195,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
F7000,Thailand,2026-06-15,1235,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
F7000,Thailand,2026-07-15,1255,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
F7000,Malaysia,2025-02-15,1019,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
F7000,Malaysia,2025-03-15,1024,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
F7000,Malaysia,2025-04-15,1004,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
F7000,Malaysia,2025-05-15,984,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
F7000,Malaysia,2025-06-15,969,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
F7000,Malaysia,2025-07-15,959,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Malaysia,2025-08-15,954,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Malaysia,2025-09-15,979,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
F7000,Malaysia,2025-10-15,969,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Malaysia,2025-11-15,959,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
F7000,Malaysia,2025-12-15,954,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Malaysia,2026-01-15,974,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.1
F7000,Malaysia,2026-02-15,1074,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.3
F7000,Malaysia,2026-03-15,1174,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.3
F7000,Malaysia,2026-04-15,1154,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
F7000,Malaysia,2026-05-15,1184,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
F7000,Malaysia,2026-06-15,1224,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.4
F7000,Malaysia,2026-07-15,1244,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
F7000,Singapore,2025-02-15,1065,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
F7000,Singapore,2025-03-15,1070,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
F7000,Singapore,2025-04-15,1050,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Singapore,2025-05-15,1030,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
F7000,Singapore,2025-06-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
F7000,Singapore,2025-07-15,1005,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Singapore,2025-08-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Singapore,2025-09-15,1025,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
F7000,Singapore,2025-10-15,1015,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Singapore,2025-11-15,1005,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-1.0
F7000,Singapore,2025-12-15,1000,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
F7000,Singapore,2026-01-15,1020,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.0
F7000,Singapore,2026-02-15,1120,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.8
F7000,Singapore,2026-03-15,1220,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,8.9
F7000,Singapore,2026-04-15,1200,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.6
F7000,Singapore,2026-05-15,1230,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.5
F7000,Singapore,2026-06-15,1270,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
F7000,Singapore,2026-07-15,1290,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
B5502,Vietnam,2025-02-15,1034,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
B5502,Vietnam,2025-03-15,1039,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.5
B5502,Vietnam,2025-04-15,1019,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.9
B5502,Vietnam,2025-05-15,999,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-2.0
B5502,Vietnam,2025-06-15,984,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.5
B5502,Vietnam,2025-07-15,974,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Vietnam,2025-08-15,969,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Vietnam,2025-09-15,994,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
B5502,Vietnam,2025-10-15,984,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Vietnam,2025-11-15,974,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.0
B5502,Vietnam,2025-12-15,969,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,-0.5
B5502,Vietnam,2026-01-15,989,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.1
B5502,Vietnam,2026-02-15,1089,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,10.1
B5502,Vietnam,2026-03-15,1189,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,9.2
B5502,Vietnam,2026-04-15,1169,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,DOWN,-1.7
B5502,Vietnam,2026-05-15,1199,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,2.6
B5502,Vietnam,2026-06-15,1239,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,3.3
B5502,Vietnam,2026-07-15,1259,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,UP,1.6
B5502,Indonesia,2025-02-15,1054,USD,"SEA CFR public reporting (proxy, 2024-2026)",0.9,STABLE,0.0
